,Posts,Label
4723,ሞዴላ ሞዴሎች  ቱንቡክቡክ ያሉ በፌር ያበዱም ዱንቡሽቡሽ ያሉ ዱንቡሼ ገላዎች አይደሉም እንዴ,Offensive
4724, እነሱን ነበር ወለጋ መላክ ,Offensive
4725,ጃልመሮ ገና ሲያያቸው ነበር መብረቅ እንደመታው ዛፍ ስንጥቅ ብሎ የሚያርፈው ግን አይሄዱማ ,Offensive
4726,የሰላም ሚኒስትር ሰራተኞቹ  እኔማ ሞዴላ ሞዴሎቹ አዲሱን ሙፌ ያሰፋችላቸውን የደንብ ልብስ ለብሰው በ ,Offensive
4727, ሲሞናደሉ ላያቸው አቤት የአንተ ያለህ ሲያስቀኑ  ኡሙንዱኖእሹ,Offensive
4728,አሁን ነፍጠኛ ተሰዳ ከከተማዋ ለቃ ሸሽታ ወጥታለች ,Offensive
4729, ይኸው እንደምትመለከቱት ጭስና እሳት ብቻ ሆኗል  ኢንሻአላህ ፈጣሪ ካለ ድሉ የእኛ ነው  ትልቁ ጦርነት በፀሎት ነው  ,Offensive
4730,በፀሎት አላህን ጠይቁልን  አግዙን  አሁን ሲቃጠል የምታዩአቸው ቤቶች በሙሉ የአማራ ቤቶች ናቸው  ,Offensive
4731,ጦርነቱ እዚያማዶ ነው የሰላማ መንገድ የሚሉት ስፍራ ላይ ነው  የስፍራዎቹን ስም በደንብ አላውቃቸውም  ከዚህ ከአማሮች ቀብር ጀምሮ ከወንዙ ጨምረን አንድ ሳናስቀር ነቅለን አውጥተን ጨርሰናቸዋል,Offensive
4732,ያስቀረነው የለም  ከወደላይ ልዩሀይሏ አለች ይላሉ ነገር ግን ኢንሻአላህ ድሉ የእኛው ነው  እናንተ ፀሎት ብቻ አድርጉልን በፀሎታችሁ ከእኛ ጋር ሁኑ ነው የምንላችሁ ,Offensive
4733, ወሰላም አሌኩ ወረመቱላ ወበረካቱ ነው የሚለው እስላማዊው የሰሜን ሸዋ ተዋጊ,Offensive
4734, ለማኝ የእኔ ቢጤ ያደረጉት የአማራው ልጅ ከዚህ በላይ ምንም አይመጣም ብለው እነሆ ዛሬ የአቢይ አህመድን ጨካኝ የአፓርታይድ ፋሽስት ስርአት ተቃውመው አደባባይ መውጣታቸው ተነግሯል     ,Offensive
4735, አባ ገዳይዬ በለው እንዳትምረው   አድቅቀው   እንዳትለቀው  እንደ ኩርድ ሀገር አልባ ሳታደርገው እንዳትመለስ  ወጥር አባገዳይዬ  ደግሞም ምንም አያመጡም  ልንገርህ ምንም አያመጡም  ይልቅ አሁን ዲያቆን ዳንኤል ክብረትንና እነ ዶር ዳኛቸውን ወጣ አድርገህ የሆነ ማስታወቂያ ነገር አሰራቸው እንጂ  የዳኒ የትውልድ ሀገር ደሴ ዛሬ ትንሽ ሄጵ ብላለች  እናም የሆነ ዲስኩር አስደስኩረህ አማራውን ትንሽ ብታስተኛው ብዬ እመክራለሁ  ከአዲስ አበባ ከፊንፊኔ እስከ ራያ አማራውን በዚህ መልክ ማፅዳቱን ግፋበት  ወጥር አባ ገዳይዬ,Offensive
4736,  የደሴው ሰልፍ ለወገን አጋርነቱን ማሳያ ቢሆን እንጂ  የወደመውን የአማራ ንብረት መልሶ አይተካም  የሞቱትን  በአቢይ ሸኔና በመከላከያ ሰራዊቱ ጣምራ ትብብር የታረዱትን አማሮች ነፍስ አይመልስም  ሰልፉ ልክ የወዳጅ ልቅሶ በስልክ እንደመድረስ ያለ ነው  ቀድሞ ያልነቃና ያልተደራጀ ህዝብ እንዲህ አይኑ እያየ ይበላል  ራስን መከላከል አለምአቀፍ ህግ ነው  በየትኛውም ሀገር ቅቡል ነው  ሰልፍ መፍትሄ አይደለም  አንተ ሜዳ የመጣውን ጨዋታ እንዴት አድርገህ ተከላክለህ በራሱ በአጥቂው ቡድን ሜዳ ላይ መልሰህ ትተገብረዋለህ ነው ጥያቄው  ,Offensive
4737,ገድለውት አስከሬኑ ላይ ቆመው ገዳዮቹ የነገሩህን አምነህ ተቀብለህ ከገዳዮቹ በበለጠ መልኩ የእርግማን  የስድብ ናዳ አወረድከበት   ,Offensive
4738,በአሳምነው ጊዜ አጣዬ አትነድም  ከሚሴ አትጋይም  ካራቆሬ  ሸዋሮቢት አይወድሙም ነበረ  ታዲያ ያን ቆመህ አስገድለህ ወደ መቃብር የሸኘኸውን ሰው ዛሬ ብትዘል ብትፈርጥ ከንፈርህን ብትመጥ ከየት ታገኘዋለህ ,Offensive
4739,የጀነራሉስ ይቅር አንድ አስቻለው ደሴን ፋኖን መጠበቅ  ከሞት ማዳን ያልቻልክ ንፁሀን ወገኖችህን እንዴት ከአራጅ መታደግ ይቻልሀል ,Offensive
4740,ደምመላሽ እያለ የአያቴ የቅድመ አያቴ ገዳይ የልጅ ልጅ የት ነው ያለው እያለ የገዛ ዘሩን ለማጥፋት የሚባክነው ሁሉ አሁን ወደ ቀልቡ ተመልሶ ሀገሩንም ዘሩንም ይታደግ ዘንድም ምክሬ ነው  ,Offensive
4741, እስቲ ተወያዩበት  ከተማቸው  ቤታቸው  ሀገራቸው የወደመባቸውን አማሮች ወደ አዲስ አበባ የሚመጡበትን መንገድ መፈለጉ መልካም ነው ,Offensive
4742, ነገ ከደቡብም ከሰሜንም አዲስ አበባ መጥለቅለቋ ባይቀርላትም እስቲ የአሁኖቹን የምንረዳበትን መንገድ እንወያይ ,Offensive
4743, አማራ ሲያለቅስ ህወሀት ከማስለቀስ አልፋ ትጨፍር ነበር  ዛሬ ግን ሁሉም ለቀስተኛ ሆነ  ,Offensive
4744,ብአዴንም የማርያም መንገድ የሰጠ ይመስላል  የቁማሩ ካርታ አኬሩን ለመገልበጥ የፈለገም ይመስላል  አማራ እየታረደ የምትገነባ ኢትዮጵያ የለችም  ,Offensive
4745,አትኖርምም  ውይይት ለማያውቅ ካድሬ ገገማ ደፋር መፍትሄው በሚገባው ቋንቋ ማነጋገር ነው  ,Offensive
4746,በደርግ  አመት  በወያኔ  አመት  በአቢይ  አመት ሙሉ ማልቀስ  እዬዬ እያሉ መነፍረቅ ዋጋ የለውም  ፍትህ መንበሯ ላይ እንድትወጣ ከፈለክ ተመልሰህ አትተኛ ,Offensive
4747, እናትህ እንዳትታረድ  እህትህ እንዳትታፈን  እንዳትደፈር  ጡቷ እንዳይቆረጥ ከፈለክ ተመልሰህ እንዳትተኛ  ,Offensive
4748,ሳምነው ፅጌን ማትረፍ  እንደ ኮሎኔል ደመቀ ዘውዱ ማዳን መታደግ ባትችልም የአማራን ትግል ወደ ኋላ የጎተተ ክስተት የተፈፀመባት ከተማም ናት  ,Offensive
4749,አሁን ግን ከመተከል ዘሞዶቿን በቀስት  በጥይት  በእሳት  በመትረየስ  በካራ እያረዱ ሲቀበሩባት በቅርብ ርቀት እያየች የምታነባም ከተማ ናት ባህርዳር,Offensive
4750, ምንአልባትም ብአዴን ሌላ ቁማር ውስጥ ገብቶም ይሁን ተፀፅቶ ብቻ ሰላማዊውን የአማራ ህዝብ ሲረሽን አልታየም ,Offensive
4751, ደግሞ የራበውን  የተገደለውን  በብዙ መከራ ውስጥ ያለን ህዝብ ከአቢይ ጋር ተደምሮ መግደል ቢጀምር ጣጣው በራሱ ነው  ሞት አፍንጫው ስር ያለ ህዝብ ሞትን አይፈራም  ,Offensive
4752,ኦህዴድ ታንክም  ባንክም አለው  ብአዴን ታንክም ባንክም የለውም  ኦህዴድ ሁሉን ጠቅልሏል  ብአዴን ቁጭ ብሎ ይቁለጨለጫል  ታዬ ደንዷ አገኘሁ ተሻግርን ያስጠነቅቃል  ሽመልስ አብዲሳ አገኘሁ ተሻገርን ያስከትባል  ቁማሩን በሙሉ መበላቱን ብአዴን በደንብ ገብቶታል ,Offensive
4753, እናም ለእነ ታዬ ደንዷ ግልፅ መልእክት ይተላለፍ ዘንድ ህዝቡን የማርያም መንገድ ከፍቶለት አሳይቷቸዋል ,Offensive
4754,ብአዴን በአለም ላይ ካሉ ቁጥር አንድ ሴረኛ ፓርቲዎች አንደኛው ነው,Offensive
4755, እናም የጨቅሎቹ የእነ ሽመልስ እና የታዬ ደንዷ መንፈራገጥ ለማስተንፈስ የትናንቱና የዛሬው የአማራ ህዝብ ውሎ በቂ ማሳያ ነው ,Offensive
4756,በተለይ በ በጥይት ተመተው  በአይፋ መኪና የጨፈለቋቸውን አማሮች ማስታወሱ በቂ ነው,Offensive
4757,  የለውጡም ሰሞን ዛሬ በዝምታ ከዳር ቆሞ ለሚያየው ለኦሮሞ ወንድሞቹ ልክ እንደ ጎንደር አደባባይ ወጥቶ  በመቃወሙ በስናይፐር ነበር ከያለበት በጥይት የተለቀመው,Offensive
4758, የባህርዳር አስፓልት በባህርዳር ልጆች ደም ነበር የትለቀለቀችው  እነ አቤም የተረሸኑት ያኔ ነበር  ,Offensive
4759, የጎንደር ወጣቶች የተጠመደላችሁን ወጥመድ በጥንቃቄ እለፉት  ከእስልምና ሀይማኖት ወንድሞቻችሁ ጋር ልክ እንደወሎ ወንድሞቻችሁ በመከባበር ሴራውን አምክናችሁ ተሻገሩት  ,Offensive
4760,የትኛውንም ትንኮሳ በጥበብ እለፉት  ለሸዋ ችግር ወሎና ጎጃም በቂ ናቸው  ጎንደሮች ራሳችሁን ጠብቁ  ,Offensive
4761,ይሄኛው ኦሮሙማ ሰልቃጭ ነው  ይሄኛው ኦሮሙማ አውዳሚ ነው  ,Offensive
4762,ከተሞች ያጠፋል  ኦሮሙማን ያልተቀበሉ ኦሮሞ ያልሆኑ ነገዶችን በሙሉ ያርዳል ያጠፋል  ህፃን  ወንድ ሴት እርጉዝ ሳይል ይጨፈጭፋል  ,Offensive
4763,አብያተ ክርስቲያናትን በሙሉ ያወድማል  ይሄኛው ኦሮሙማ ያ የዋቄፈታው ኦሮሙማ ነው  በቃኝ አያውቅም  አክሱም  መቀሌ  አዲግራት የኔ ነው ,Offensive
4764, ጎንደር  ጎጃም ወሎ የእኔ ነው  ሲዳማ  ሶማሌ  አፋር የእኔ ነው  ሀረሬ  ድሬዷ የእኔ ነው  በቃ የእኔ ነው ባይ ነው የእነ አቢይ አህመድ ኦሮሙማ  ,Offensive
4765,ታከለ ኡማም  አዳነች አቤቤም በአዲስ አበባ ታሪካዊ ስፍራዎችን የሚያጠፉት  የሚያቃጥሉት  የሚያወድሙት  በዶዘር  በኤክስባታር የሚንዱት ኦሮሙማ ሀይማኖት ሌላ ታሪክ ስለማይፈልግ ነው  ,Offensive
4766,ዛሬ በወለጋ አማሮችን የሚያፀዳው ያ ኦሮሙማ ፕሮጀክት ነው ,Offensive
4767, ቤኒሻንጉል ገብቶ የሚያፀዳው ኦሮሙማ ፕሮጀክት ነው  ሰሜን ሸዋን እያፀዳ የሚገኘው ኦሮሙማ ሀይማኖት ነው  ,Offensive
4768,የኦሮሙማ ሀይማኖት ኦሮሞ እስላሞችን ለዚህ ፕሮጀክት ክርስቲያኖችን እንዲያፀዱለት ይጠቀምባቸዋል,Offensive
4769,  ዋቄፈታዎቹ ደግሞ ኦርቶዶክሱንና ኦሮሞና እስላም አማሮቹን ያርዱለታል  ,Offensive
4770,ፕሮቴስታንቱ ኦሮሞ ስንቅና ትጥቅ አቅራቢ ነው,Offensive
4771,  በሰበካም የኦሮሙማን የካድሬነትን ስራ በህዝቡ ለማስረፅ ይሰራላቸዋል  ,Offensive
4772,ጴንጤ ያስገድላል እንጂ አይገድልም የሚለው አባባል ድሮ ቀረ የሚሉም አሉ  መጨረሻ ላይ ግን ሁለቱም ጴንጤውም  እስላሙም ኦሮሞ የኦሮሙማን የዋቄፈታ ሀይማኖት መቀበል የግድ ይላቸዋል ,Offensive
4773, ዋቄፈታን ሳይቀበሉ ኦሮሙማነት የለም  ,Offensive
4774,ደቡብ በጉጂ በኩል  በነጭ ሳር ወደ አርባምንጭ ጠብቅ  ጠብቅ ደቡብ ኢትዮጵያን ጠብቅ  በአፋር  በሶማሌ  በቤኒሻንጉል ጠብቅ  ከአማራ ጋር ተሰልፈህ ትሄን ሰልቃጭ ኦሮሙማ የተባለ ሀይማኖት በጊዜ መግታት ካልቻልክ ለሁሉም የማትሆን ኢትዮጵያን በቅርቡ እናያለን ማለት ነው ,Offensive
4775, እነ አቢይ አህመድ  እነ ሽመልስ አብዲሳ  እነ ብርሀኑ ጁላ በሰሜን ሸዋ ያስታጠቁት አቢይሸኔ ቡድን ዛሬ ራሱ በደቡብ ኢትዮጵያ ስራውን ጀምሯል  ,Offensive
4776,ደቡብ ተጀምሯል  አፋርና ሱማሌን እያባሉ ነው  ምእራብ ኢትዮጵያ ወድሟል  መተከል ወድሟል  አዲስ አበባ ዳርዳሯ ወድማ መሀሏ ስጋት ላይ ነው  ባሌ  አሩሲ  ሻሸመኔ  ጅማ አማራና ኦርቶዶክሱ ወድሟል  ሰሜን ሸዋ ወድሟል  የአጣዬን ከተማ በአንድ ቀን ወደ አመድነት የለወጡት  የእነ አቢይ አህመድ ኦሮሙማ ማለት ይሄ ነው,Offensive
4777,  ወራሪነት  አውዳሚነት  ዘር አጥፊነት ነው የእነ አቢይ አህመድ ኦሮሙማ  እንጂ በቀጥተኛ ትርጉሙ ኦሮሞ የሚለውን ቃል አይደለም የእነ አቢይ ኦሮሙማ ,Offensive
4778,አትግደለኝ ለሚልህ ህዝብ እንደፈሪ ከቆጠርከው አንተ የታጠቅከውን ሱሪ እሱም እንደታጠቀው ማወቅ አለብህ  ዝም ብሎ እየታረደ ከማለቁ በፊት የወንድ ሞት ሞቶ ቢሞት አይቆጭም,Offensive
4779,  አጣዬ ላይ የአንድ ሆቴል ባለቤት የሆኑ የአማራ አዛውንት  የእነ አቢይ  ታዬ ደንዷ ኦሮሙማ የ የ አመት ህፃናትን እንዲያርዷቸው በማደር ነው የኦሮሙማን መንፈስ ሲያጠምቋቸው የነበረው  እናም አማራ ያለው አንድ አማራጭ ብቻ ነው   ,Offensive
4780,አስቀምጧታል  ፅንፈኛው ቄሮ ሻሸመኔን አንድዷል  ስንት ሺ አባወራ የሚያስተዳድሩ ፋብሪካዎችን በኦሮሚያ እሳት ለኩሶ አውድሟል  በኦሮሚያ ኢንቨስተሮች አይደለም ፋብሪካ ሊከፍቱ ወደ ኦሮሚያ ዞረው እንዳይሸኑ አድርጎ ነው ገርፎ የቀጧቸው  የዘረፏቸው  ያባረራቸው  በዲ  አሲ ነው ያላቸው  ,Offensive
4781,አልቀረም  ብዙ ባለሀብቶች ወደ ደብረ ብርሀንና ወደ አማራ ክልል ፊታቸውን አዙረዋል  ወደ አዲስአበባም የፈለሰው ባለሀብት የትየለሌ ነው ,Offensive
4782, አዋሳም እንዲሁ ከደቡብ ተመራጭ ሁናለች  የኦሮሞ ወጣት ደግሞ የሚሰራው ሲያጣ ካድሬው ሁሉ ዘርፈህ ብላ ስላለው በኦሮሚያ የአማራ የሆነው ሁሉ ተዘርፎ ለቄሮዎቹ ማስተንፈሻ ተደርጓል  ,Offensive
4783,የተዘረፈ ገንዘብ ደግሞ ወዲያው ያልቃል  በሬ ማሳደጉ ከባድ ነው  በሬ ዘርፎ አርዶ መብላቱ ግን የደቂቃ ስራ ነው  ,Offensive
4784,ደሀ የሆንከው አማራ ሀገርህ ላይ መጥቶ ስለሰራ ነው እያለ ሆዱን ያስብሰዋል ካድሬው ኦህዴድ  ቄሮም እውነት መስሎት የወንድሙን ሀብት እየዘረፈ  እያወደመ የዘረፈው ሲያልቅ የሚሆነው ያሳጣዋል,Offensive
4785,  በእሱ ክልል በሚደረጉ ሰልፎች የሚፈፀሙት ውድመቶች  ሞቶች  ቃጠሎዎች  ረብሻዎች  መንገድ መዝጋቶች  መስታወት መስበሮች  ዘር ለይቶ ግድያዎች  ባንክቤት ዘረፋዎች  የመኖሪያ ቤት የመኪና የህንፃ ቃጠሎዎች ያለመኖር ያበሳጨው አካል አለ  እናም ለዚያ አካል በር አትክፈቱለት  ,Offensive
4786,የተቀየረው ትግርኛ ተናጋሪው በኦሮሚኛ ተናጋሪነት ብቻ ነው  እናም ትናንት አጣዬ ላይ የመከላከያን ልብስ ለብሶ  ሸዋሮቢት ላይ የአማራ ልዩ ሀይልን ልብስ ለብሶ አማራውን ሲወጋ የነበረው አቢይ ሸኔ ዛሬ ባህርዳር የማይገባበት ምንም ምክንያት የለውም  ,Offensive
4787,  አንኳን በሺዎች የሚቆጠር ወገኑ እየታረደ  በሚልዮን የሚቆጠር ቤተሰቡ እየተሰደደ  እየተፈናቀለ  እንኳን ከተሞቹ በሰከንድ ውስጥ እየወደሙበት ያለ ህዝብ ይቅርና በቱኒዚያ አንድ ዜጋ በመሞቱ ምክንያት ብቻ በአረቡ አለም የተፈጠረውን ማእበል አስታውሱ,Offensive
4788,  ከወያኔ ጋር ስትገድሉት  ስታሰድቡት  ስታዋርዱት የነበራችሁትን እናንተን ይቅር ብሎ ምህረት ሰጥቶ የታገሳችሁን ህዝብ ወደ ሌላ ነገር አትግፉት  ,Offensive
