"Posts","Label"
" ለማንም ቢሆን ፓለቲካን ለሀገር በጎ ተግባር ለማያዉል ስርአት ምረት የለኝም ሞቴን እመርጣለሁ በወያኔ ጊዜም ፈፅሜዋለሁ አሁንም በአልጋ ወራሹ ዳግማዊ ወያኔ ብልፅግና አብይ መራሽ እቆቅልሽ ፓለቲካዊ ቁማር መራሹን እስከ አፍንጫዉ አስረግጨ አወግዛለሁ  እታገላለሁ  እስክሞት ድረስ አላፋታዉም ","Free"
"ስልጣን  ገንዘብ ፈላጊ አይደለሁም  ስልጣንና መንግስታዊ ኢኮኖሚ ዘረፋ አምርሬ እጠላለሁ  ለማንም አሽቃባጭና የዉስጥ ፓንት  አይደለሁም ከዚህ በፊትም  አሁንም አይደለሁም   ","Free"
" እንዲህ ስቃወምና ስፅፍ ስልጣን  ገንዘብ ፈላጊ አይደለሁም  ከተረዳህኝ እንድታዉቀኝ ማልፈልግ አምርሬ መታወቅንም የምጠላ ሰዉ ነኝ  እታይ ባይነትንም በእጅጉ እጠላለሁ  ስልጣንና መንግስታዊ ኢኮኖሚ ዘረፋ አምርሬ እጠላለሁ  ለማንም አሽቃባጭና የዉስጥ ፓንት አልሆንምም   አይደለሁምም ከዚህ በፊትም  አሁንም አይደለሁም   ወደ ፊትም አልሆንም  ","Free"
"በኮሜንት  በዉስጥ መስመር  በስልክ በመደወል ለምታስፈራሩኝ በሙሉ ቅጣት ታክል አልሰማችሁም  ምክንያቱም  ሀ ብዬ ፊደል ስቆጥር እንድሰማችሁ  እንድፈራችሁ አልተማርኩም  ለምን ካላችሁ  አማራ ነኝ  እንዲሁም ያስተማረኝን መምህሬ ፈልጉና ለምን አላስማርከዉም ብላችሁ ጠይቁት  መልሱ ያለዉ ከመምህሬ ነዉ ","Free"
"የአብይ ለአቅመ አዳም ያልደረሳችሁ ኮማቾችበሉ በሉ ካላሰሩኝ  ካልገደሉኝ  አለቃችሁና የአለቃችሁ ሆዳሞች ተገዥዎች ሌሎችን ሚስጢሮች ይዥ እስክመጣ የሰጠኋችሁን ሚስጢር በደንብ እኝክ አድርጋችሁ እያመዥካችሁ ዋጡት ","Free"
"ኢሰመኮ ካወጣው ሪፖርት ላይ የከረዩ አባገዳዎችን የገደሏቸው የመንግስት የፀጥታ ሀይሎች መሆናቸውን ካነበብኩ በኋላ ለቅዱስ ሲኖዶሱ ጥሪ መልስ የሚሰጥ የፀጥታ ሀይል ባለመላካቸው አመሰገንኳቸው  የሚገርሙ ጉዶች ","Free"
"በባለፉት  ቀናት በወለጋ ምድር ከ በላይ አማራዎች ተገድለዋል  ፊደል የቆጠሩት የአማራ ልጆች ግን በሁለት እግሩ የቆመ ፈረስና የአንዲት ቆንጆ ልጅ ፎቶ ይዘው አይገርምም ወይ እየተባባሉ ነው ","Free"
"በአሸባሪውና ወራሪው የትግራይ ቡድን በዋግኽምራና በወሎ አካባቢዎች የወደሙና የተዘረፉ የሚዲያ መሳሪያዎችን መልሶ በመገንባት ለህዝብ አገልግሎት ለመስጠት አሚኮን ይደግፉ   ","Free"
"የማለዳ ፎም ብራንድ ማናጀር አቶ መሳይ አሰፋ እንደተናገሩት ተቋማቸው ካሁን በፊት በጦርነቱ ለተጎዱ አካባቢዎች የተለያዩ ድጋፎችን ሲያደርግ መቆየቱን ተናግረዋል  አኹን ደግሞ ግምቱ እስከ  ነጥብ  ሚሊዮን ብር የሚደርስ ድጋፍ ማድረግ መጀመራቸውን ገልፀዋል  ","Free"
"በህገ ወጥ መንገድ ሲዘዋወር የነበረ ከ ሺህ በላይ የክላሽ ጥይት መያዙን የደብረታቦር ከተማ ፖሊስ ገለፀ  ","Free"
"ትግራይ  ለኢትዮጲያ ኮሮና ቫይረስ","Free"
"ኮሮና እኮ ማስታገሻ አለው የናተ ጠፋች የግር እሳት ሆናችሁብን","Free"
"እናንተ በስልጣን ለመቆየት የትግራይ ህዝብ በጦርነትና በረሀብ አንዲቀጣ ወሰናችሁ","Free"
"በፊት ነበር እንጅ መጥኖ መደቆስ አሁን ለምንድነው ድስት ጥዶ ማልቀስ ","Free"
"ከ አ ም በፊት በጡረታ የተገለሉ   ደሞዛቸዉ ዝቅተኛ በመሆኑ አበላቸዉ በጣም ዝቅተኛ ነዉ ","Free"
"አሁን መኖር ቀርቶ የምትሉትን ለመስማት አቅም አንሶናል የኑሮ ውድነቱን በፍፁም መቋቋም አልቻልንም እያልን ስለወደፊቱ ጡርታ ታወራላችሁ በጣም ሌባ ከህውሀትም የበለጠ መጥፎ መንግስት እንደሆነ አረጋግጫለሁ ምክንያቱም መኖር ሳትችል ስለ መጨረሺያህ የሚያወራ ፌዘኛ መንግስት  የጠገበ የተራበን አያቅም ","Free"
"መደለያ መሆኑ ነዉ","Free"
"ጥሩ ነዉ  ነገር ግን በጡረታ ላይ ያሉ ጡረተኞች ችግር ለመረዳት ጥናት ቢደረግ መልካም ይመስለኛል ምክንያቱም በሺበሚሊዮ የሚቆጠሩ በአሁን ሰአት ተጠቃሚ ስለሆኑ  ","Free"
"ከኑሮ ውድነት የተነሳ ሀገርን ያቃኑ ለትውልድ ያሰረከቡት ለፍተው በክብር ጡረታ የወጡት በተለይ ድጋፍ የለላቸው ከዲህነቱ የተነሳ በርካታ ክቡር ህይወታቸው አልፏል እባካችሁ ነገ በእናንተም ይደርሳል ገና ለውይይት በጣም ረፍዷል በህይወት ያሉ ጡረተኞች ለመታደግ ተሻሽሎል ወሬ መስማት አለበት ","Free"
"አሸባሪው እና ወራሪው የወያኔ ቡድን አይደለም ኢትዮጵያን ይዞ ሊያስተዳድር በቀጣይ ትግራይን እንኳን የማስተዳደር እድል የለውም ሲሉ የፋኖ ብርጌድ መሪ ሻለቃ ሰፈሬ መለሰ አስታወቁ ","Free"
"ፋኖ ከወትሮው በተለየ በመንግስት ፈቃድና ድጋፍ በሻለቃና በብርጌድ እንደተደራጀ የገለፁት ሻለቃ ሰፈር መለሰ  የፋኖ አደረጃጀት በዚህ መንገድ መደራጀቱ የአማራን ህዝባዊ ሀይል የሚያጠናክር ከመሆኑም በተጨማሪ በፋኖ ስም የሚነግዱ አካላትን በማስቀረት ትክክለኛና የተደራጀ የህዝብ ሰራዊት እንዲኖር ያደርጋል ብለዋል  ","Free"
"መንግስት ስብሀት ነጋ እና ጃዋር መሀመድን ጨምሮ በርካታ እስረኞች በምህረት ከእስር እንዲፈቱ ወሰነ","Free"
"በህወሀት የሽብር ቡድን ወረራ ምክንያት በደቡብ ወሎ ዞን ደሴ እና ሀይቅ ከተሞች ከሁለት ወር በላይ ተቋርጦ የቆየው ትምህርት በድጋሚ ተጀምሯል ","Free"
"በሁለቱም ከተሞች ሙሉ ለሙሉ በሚባል ሁኔታ መደበኛ ትምህርት ተጀምሯል ","Free"
"የሀይቅ ከተማ ከፍተኛ ሁለተኛ ደረጃ ትምህርት ቤት ርእሰ መምህር ያሬድ ጌታቸው በአሸባሪው ህውሀት ወረራ ምክንያት ሁለት ወር ከ ቀን በሀላ በድጋሜ ትምህርት መጀመሩን ገልፀዋል ","Free"
"ትምህርት ቤቶቹም ባለው ግብእት መደበኛ የመማር ማስተማር ሂደትን እያስቀጠሉ እንደሚገኙም ተናግረዋል ","Free"
"በሱዳን ሲንቀሳቀሱ የነበሩ ከ በላይ የሚሆኑና ራሱን የቤንሻንጉል ህዝቦች ነፃ አውጭ ንቅናቄ  ቤህነን  ብሎ የሚጠራው ቡድን አባላት ላይ እርምጃ ተወስዷል  ","Free"
"የብሄራዊ መረጃ አገልግሎት የቡድኑ አባላት ከሱዳን ጀምሮ እንቅስቃሴያቸውን ሲከታተለው መቆየቱ ተገልጿል  ","Free"
"የጥፋት ቡድኖቹ ወደ አሶሳ ዞን ሸርቆሌ ወረዳ ገመድ ቀበሌ ሰርገው ገብተው ንፁሀንን በማገት ከአሸባሪው የህወሀት ቡድን የተሰጣቸውን ተልእኮ ማሳካት እንዳልቻሉ ነው የተነገረው  ","Free"
"ወደ ጥንታዊቷና ታሪካዊቷ ጎንደር ከተማ በዛሬው እለት ብቻ ክብረ ወሰን ሆኖ የተመዘገበ  በረራ ማድረጉን የኢትዮጵያ አየር መንገድ አስታወቀ ","Free"
"አየር መንገዱ በዛሬው እለት በብሄራዊ ደረጃ በጎንደር ከተማ የሚከበረውን የከተራ እና ጥምቀት በአል ለመታደም ወደ ከተማዋ ለሚጓዙ ደንበኞቹ አገልግሎት ሲሰጥ ውሏል ","Free"
"ይህን ማድረግ በመቻሉ መደሰቱን የገለፀው አየር መንገዱ ለክርስትና እምነት ተከታዮች መልካም የከተራ እና ጥምቀት በአልን ተመኝቷል ","Free"
"ምስራቅ ጎጃም ዞን የደብረማርቆስ ከተማ አስተዳደር የመጀመሪያ እና ሁለተኛ ደረጃ ትምርት ቤት ተማሪዎች በአሜሪካ እና አውሮፓውያን በኩል በኢትዮጵያ ላይ እየተደረገ ያለውን ጫና እና ከልክ ያለፈ ጣልቃ ገብነት በመቃወም ሰላማዊ ሰልፍ አካሄዱ  ","Free"
"በአሸባሪው የህወሀት ወራሪ ሀይል የጥፋት ተግባር ተሰብሮ የነበረውን የአለውሀ ድልድይ የጥገና ስራ ተጀምሯል  የጥገናው ስራ ከስምንት እስከ አስር ቀናት ውስጥ ሙሉ ለሙሉ ተጠናቅቆ ለትራፊክ ክፍት እንደሚሆንም ተገልጿል ","Free"
"አፍሪካውያን የራሳቸው ገለልተኛ ሚዲያ መገንባት እንዳለባቸው ምሁራን አሳሰቡ ","Free"
"ካናዳውያኑ ጄፍ ፒርስና ፕሮፌሰር አን ፊትዝጌራልድ ለኢትዮጵያ እውነት ወግነው በመሞገት እያከናወኑት ላለው ስራ የእዉቅና ሽልማት ተበረከተላቸው ","Free"
"ዶር ሰለሞን በላይ የአለም አቀፉ አስትሮኖሚካል ህብረት ምክትል የፕሬዚደንት ሆነው በመመረጥ የመጀመሪያው ኢትዮጵያዊ መሆን ችለዋል ","Free"
"በትግራይ ክልል የተከሰተውን ችግር የሚመረምር አዲስ አካል ማቋቋም ውጤታማ አካሄድ እንዳልሆነ የኢትዮጵያ ሰብአዊ መብት ኮሚሽን ገለፀ","Free"
"በጣሊያንና ግሪክ የሚገኙ ኢትዮጵያውያን ለተፈናቀሉ ወገኖች ከ ሺህ ዩሮ በላይ ድጋፍ አደረጉ","Free"
"የኢትዮጵያ ንግድ ባንክ በንፋስ መውጫ ቅርንጫፍ ተቋሙን እና ሀገርን አላስደፍርም ላሉ ሰራተኞች የማፅናኛ ድጋፍ አደረገ","Free"
"በደብረታቦር ከተማ የክላሽንኮቭ ጥይት ደብቃ የተገኘች ግለሰብ በቁጥጥር ስር ዋለች","Free"
"አቶ ደመቀ መኮንን ከቬኒዙዌላ የውጭ ግንኙነት ሚኒስትር ፌሊክስ ራሞን ፕላስሴሲያ ጎንዛሌዝ ጋር መከሩ","Free"
"አሸባሪው የኦነግ ሸኔ ቡድን በምስራቅ ወለጋ ሶስት አካባቢ ያሉ አማራዎችን ለመጨፍጨፍ አቅዶ መግባቱን የገለፁ ነዋሪዎች እልቂቱ ከመፈፀሙ በፊት እባካችሁ ድረሱልን ሲሉ ጥሪ አቀረቡ ","Free"
"በጎንደር አዘዞ በመከላከያ ሰራዊት የታፈኑ ፋኖዎች የሰራነው አንድም ወንጀል ሳይኖር እጅ በመስጠት የእጅ መስጠት ትርጉምን አናበላሽም ሲሉ ተናገሩ ","Free"
"በወለጋ በሚኖሩ አማራዎች ላይ በኦሮሚያ ክልላዊ መንግስት እየተፈፀመ ያለው የእስር ዘመቻ ተጠናክሮ ቀጥሏል  በኪረሞ ወረዳ ብቻ በአንድ ቀን  አማራዎች ታስረዋል ","Free"
"በአሁኑ ሰአት የኢትዮጵያ ትልቁ ስጋት የአብይ አህመድ ቅጥ ያጣ የስልጣን ፍቅር ነው ","Free"
"በምእራብ ጎንደር ዞን መተማ ወረዳ ከሻሽጌ ቀበሌ ወደ ገንዳ ውሀ በሚጓዝ አይሱዙ ተሳፍረው የነበሩ  ሰዎች መታገታቸው ተነገረ ","Free"
"አማራ ትጥቁን ከፈታ አብሮ ቀበቶውን ፈትቶ ከትጥቁ ጋር ያስረክብ አቶ ገነነ ቦጋለ ወሮ ዮዲት ጌዲዮን እና አቶ ውብሸት ከበደ ከአባይ ዘውዱ ጋር","Free"
"በአፋር ላይ የተከፈተውን ዳግም ወረራ አስመልክቶ ከአማራ ህዝባዊ ሀይልፋኖ    የተሰጠ መግለጫ","Free"
"አሸባሪውና ወራሪው የትግራይ ሀይል በፈጠረው ችግር ከአማራ ብድርና ቁጠባ ተቋም የተበደሩትን የብር ወለድ መጠን ለመክፈል ከአቅም በላይ እንደሆነባቸው የፍላቂት ገረገራ ከተማ አስተዳደር የተቋሙ ደንበኞች ተናገሩ ","Free"
"ታግተው የደረሱበት ያልታወቁት የደንቢዶሎ ዩኒቨርሲቲ የአማራ ተማሪዎች ጉዳይ ምላሽ ሳያገኝ ስድስት ወር ሞላቸው ","Free"
"በኦሮሚያ ክልል የተፈፀመው ዘር እና ሀይማኖት ተኮር ጥቃት ምንም እንኳ የአርቲስት ሀጫሉን መገደል ተከትሎ የመጣ ይሁን እንጅ ድንገት የተፈጠረ ችግር እንዳልሆነ እንገነዘባለን ሲሉ የአማራ ብሄራዊ ንቅናቄ  አብን  ሊቀመንበር አቶ በለጠ ሞላ ተናገሩ ","Free"
"ለሁሉም የአማራ ሊሂቃን  ማህበራዊ አንቂዎች  ሲቪክ ማህበራት ከምንጊዜው በላይ አንድ ሆነን  እንደ አንድ አስበን  ተናበን ህዝባችን ከገጠመው የህልውና አደጋ መውጫ ቀዳዳ የምናሳይበት ጊዜው አሁን ነው ","Free"
"ሰልፍ አስተባባሪ ኮሚቴው በነገው እለት በወልድያ ከተማ ህዝባዊ የተቃውሞ ሰልፍ እንደሚደረግ ለሚመለከተው አካል አሳውቋል","Free"
"የሶማሌ ክልል ምክትል ርእሰ መስተዳድር አቶ አደም ፋራህ የፌዴሬሽን ምክር ቤት አፈጉባኤ ሆነው ተሾሙ ","Free"
"በመተከል ለሚካሄደው ጭፍጨፋ መንግስት  ሀላፊነቱን ሊወስድ ይገባል ሲል ባልደራስ ገለፀ ","Free"
"የባልደራስ ለእውነተኛ ዲሞክራሲ ፓርቲ ፕሬዝዳንት አቶ እስክንድር ነጋ በኮልፌ መታሰራቸው ተነገረ ","Free"
"እስከዛሬ ድረስ ለአገር መልካም ስም  ለወገንም ክብር በሚል የሸፈንነው አሳፋሪ እውነት ምን መሰላችሁ","Free"
"መተከል ውስጥ ሰዎች ሰዎችን አርደው ይበላሉ  ","Free"
"ከልጆቼ ጋር ተጫውቶ ያደገን በግ አላርድም የሚለው አማራ መተከል ላይ ራሱ በሰው ታርዶ ይበላል  ይህን አረማዊነት ደግሞ ተስፋፊ ብሄርተኞች በሞራል  በገንዘብና በሎጂስቲክስ እየደገፉት ነው  ","Free"
"የመተከል ጉዳይ ለአንዲት ቀን እንኳን ችላ መባል የሌለበት ነበርነው የምንለውም ለዚህ ነው  ሰው የሆነ ሰው ሁሉ በጭካኔ ስለሚታረዱ  ታርደውም ስጋቸው ስለሚበሉ አማሮች ድምፅ ሊሆን ይገባል ","Free"
"በክልሉ ውስጥ የማንኛውም የመንግስትን መሳሪያ የታጠቀ  የግል መሳሪያ የታጠቀ  ለግዳጅ ብቁ የሆነ ወጣት ሁሉ ከነገ ጀምሮ ለህልውና ዘመቻ እንዲዘምት የአማራ ክልል ርእሰ መስተዳድር አገኘሁ ተሻገር የክተት አዋጅ አስተላለፉ ","Free"
"በኦሮሚያ ክልል ሆሮ ጉድሩ ዞን አሙሩ ወረዳ ኢላሞ በተባለው ቀበሌ የተፈናቀሉ በሽህዎች የሚቆጠሩ አማራዎች የሰብአዊ እርዳታ እንዲደረግላቸው ጠየቁ ","Free"
